id,Y18
5200,21.6415047
5201,21.7531835
5202,21.777072099999998
5203,21.8305129
5204,21.6119469
5205,21.559163499999997
5206,21.567647599999997
5207,21.6678749
5208,21.517598699999997
5209,21.3561545
5210,21.1938059
5211,21.114179099999998
5212,20.8668825
5213,21.0502003
5214,21.1893174
5215,21.0293329
5216,20.918972099999994
5217,20.754555800000002
5218,20.8207133
5219,20.824571499999998
5220,21.1790808
5221,21.5200021
5222,21.5949493
5223,22.20521
5224,22.118555599999997
5225,22.7012373
5226,23.0237025
5227,23.431251699999997
5228,24.0157249
5229,23.684511099999998
5230,23.5089782
5231,23.734617799999995
5232,23.825001300000004
5233,24.2151573
5234,24.4985479
5235,24.504145199999996
5236,25.2314675
5237,25.1930287
5238,24.400054599999997
5239,24.4658683
5240,23.6512137
5241,24.013733799999997
5242,23.935572999999998
5243,24.099044099999997
5244,24.579425599999997
5245,24.405886499999998
5246,24.4469598
5247,24.6948856
5248,24.498185
5249,24.1803953
5250,24.0941762
5251,24.0235174
5252,24.200325300000003
5253,23.9623587
5254,24.058383399999997
5255,24.0766709
5256,23.622930099999998
5257,24.217566599999998
5258,24.291037799999998
5259,24.3573075
5260,24.733899799999996
5261,24.807001900000003
5262,23.939438199999998
5263,23.683287099999998
5264,23.5276106
5265,22.830004099999996
5266,22.7584286
5267,22.9285164
5268,22.9974074
5269,22.6927406
5270,22.704777
5271,22.983866399999997
5272,23.165000499999998
5273,23.1097148
5274,23.326437699999996
5275,23.3431627
5276,23.6750276
5277,23.7735842
5278,23.486429799999996
5279,23.682590499999996
5280,23.7936937
5281,23.8254393
5282,23.843306299999995
5283,24.0682058
5284,24.344298
5285,24.084019099999995
5286,24.343769599999998
5287,24.116418999999997
5288,24.618268999999998
5289,24.583153199999998
5290,24.0603987
5291,23.8278003
5292,23.7485376
5293,23.719952499999998
5294,23.596179399999997
5295,23.423015599999996
5296,23.366061900000002
5297,22.9684762
5298,22.869552999999996
5299,22.6224244
5300,22.627180699999997
5301,22.682011599999996
5302,22.423649299999997
5303,22.0024513
5304,21.594153199999997
5305,21.605440899999998
5306,21.538625999999997
5307,21.466074199999998
5308,21.4542814
5309,21.4757443
5310,21.220893299999997
5311,21.2688141
5312,21.374694899999998
5313,21.299619299999996
5314,21.1717512
5315,20.933028999999998
5316,20.730790199999998
5317,20.6617216
5318,20.6147529
5319,20.5719274
5320,20.6390714
5321,20.776193300000003
5322,20.6756574
5323,20.7182113
5324,20.6682764
5325,20.440683
5326,20.4140326
5327,20.3447751
5328,20.384244499999998
5329,20.395325999999997
5330,20.3958387
5331,20.463419
5332,20.4405164
5333,20.4259596
5334,20.420425400000003
5335,20.3412495
5336,20.4228338
5337,20.3151323
5338,20.367971700000002
5339,20.3493827
5340,20.257159899999998
5341,20.3262943
5342,20.3312578
5343,20.3843483
5344,20.4098935
5345,20.351265
5346,20.517028500000002
5347,20.4979701
5348,20.463592999999996
5349,20.5039838
5350,20.565943599999997
5351,20.5717015
5352,20.5211655
5353,20.6176097
5354,20.4762035
5355,20.5053625
5356,20.646329299999998
5357,20.6160684
5358,20.6040249
5359,20.5089151
5360,20.631862499999997
5361,20.607942800000004
5362,20.565843899999997
5363,20.596271799999997
5364,20.6788702
5365,20.8030238
5366,20.769536099999996
5367,20.9256169
5368,21.000946999999996
5369,20.9796056
5370,21.1522309
5371,21.284141799999997
5372,21.570051799999998
5373,21.643206
5374,21.787188299999997
5375,21.9923875
5376,22.118307199999997
5377,22.5144624
5378,22.618954199999997
5379,22.434648499999998
5380,22.7037216
5381,22.606938699999997
5382,23.1566115
5383,23.616276499999998
5384,24.3279997
5385,25.093020700000004
5386,25.4878462
5387,26.298521199999996
5388,26.8353181
5389,27.627548899999997
5390,28.2109211
5391,28.5036599
5392,28.317138099999998
5393,28.994287500000002
5394,28.59087019999999
5395,28.1778172
5396,28.093237499999997
5397,28.7243214
5398,28.3741823
5399,28.192386799999998
5400,28.953917399999998
5401,29.040980499999996
5402,28.8917494
5403,28.754322099999996
5404,28.793966099999995
5405,28.651027399999997
5406,29.506388
5407,29.809232599999998
5408,30.1344366
5409,30.209815799999994
5410,29.939361299999995
5411,29.361524699999997
5412,29.198018899999994
5413,28.969305399999996
5414,29.314443399999995
5415,29.351825299999998
5416,29.571604999999998
5417,29.5109166
5418,30.028584799999997
5419,29.974725999999997
5420,30.3521808
5421,29.3762848
5422,29.089601899999998
5423,29.5959158
5424,29.371520399999998
5425,28.2985344
5426,28.9847671
5427,29.338203599999996
5428,29.0078898
5429,28.609087299999995
5430,28.412072799999997
5431,28.4682727
5432,28.339480700000003
5433,28.359151599999997
5434,28.617616299999998
5435,27.941100900000002
5436,27.722887200000002
5437,27.2388506
5438,26.884199000000002
5439,26.5910084
5440,26.2625516
5441,26.183059399999998
5442,26.1112337
5443,25.883181299999997
5444,25.585571399999996
5445,25.0430666
5446,24.747653299999996
5447,24.660546299999996
5448,24.3758808
5449,24.0527352
5450,23.813766299999997
5451,23.536247799999998
5452,23.478146
5453,23.1436198
5454,23.0252031
5455,22.880943799999997
5456,22.8841471
5457,22.846204399999998
5458,22.8271506
5459,22.8650578
5460,22.767327599999998
5461,22.779810799999996
5462,22.7777431
5463,22.7856336
5464,22.7660585
5465,22.7965929
5466,22.792314400000002
5467,22.747623400000002
5468,22.763951399999996
5469,22.6823825
5470,22.6963646
5471,22.6073151
5472,22.5384976
5473,22.513981899999997
5474,22.4273568
5475,22.3047914
5476,22.2457141
5477,22.3208748
5478,22.2485918
5479,22.1993336
5480,22.160987799999997
5481,22.287515799999998
5482,22.055021500000002
5483,22.3246616
5484,22.3447283
5485,22.0266657
5486,21.8608509
5487,21.927344700000003
5488,22.028841200000002
5489,21.874256099999997
5490,21.9835682
5491,22.189840199999995
5492,22.1754322
5493,22.1833575
5494,22.1717591
5495,22.1320953
5496,22.1111719
5497,22.1781415
5498,22.0664041
5499,22.014166499999998
5500,21.973406299999997
5501,21.742983
5502,21.9459527
5503,22.025211399999996
5504,21.9823696
5505,21.9861876
5506,21.9778919
5507,21.9440347
5508,22.1218032
5509,22.137126
5510,22.3701011
5511,22.5417228
5512,22.5312434
5513,22.597465299999996
5514,22.9767613
5515,23.293074099999995
5516,23.257174199999998
5517,23.409102400000002
5518,23.637237499999998
5519,23.672993999999996
5520,23.6698966
5521,24.3308084
5522,24.4082762
5523,25.1228396
5524,25.6060476
5525,26.419120599999996
5526,27.167079099999995
5527,28.1588139
5528,27.211555899999997
5529,27.284931999999998
5530,27.320211399999998
5531,29.0629411
5532,29.544489
5533,29.035322999999998
5534,28.652803199999997
5535,28.8911546
5536,29.8363248
5537,29.891382999999998
5538,31.1463088
5539,31.964640799999998
5540,32.1840995
5541,31.898875699999998
5542,33.338925999999994
5543,33.195512199999996
5544,33.3887673
5545,33.0956321
5546,33.24034319999999
5547,33.92342849999999
5548,33.596979
5549,33.7169531
5550,33.3602163
5551,33.4761881
5552,33.7296623
5553,33.555971
5554,32.318218599999994
5555,33.7148406
5556,33.3165678
5557,33.283459
5558,33.3495745
5559,33.2586913
5560,33.0081546
5561,32.8974426
5562,32.8664353
5563,32.8876965
5564,32.1922158
5565,32.1227302
5566,32.0673265
5567,31.637349699999998
5568,31.254170199999997
5569,30.8017501
5570,30.4040325
5571,30.3393169
5572,29.663136799999997
5573,29.1572641
5574,28.327742899999997
5575,28.103535
5576,27.6564645
5577,27.245818199999995
5578,27.126490699999998
5579,26.911932799999995
5580,26.755165999999996
5581,26.6463337
5582,26.2535314
5583,26.214399999999998
5584,25.9569879
5585,25.6646142
5586,25.728813799999998
5587,24.947568099999998
5588,25.0218863
5589,24.7785091
5590,24.4771238
5591,24.142687699999996
5592,24.056506499999998
5593,23.9417564
5594,23.886985999999997
5595,23.7610118
5596,23.5798551
5597,23.530741999999996
5598,23.4942925
5599,23.423861799999997
5600,23.087625999999997
5601,23.040934
5602,23.0687984
5603,22.9682403
5604,22.9394798
5605,22.718016300000002
5606,22.668024
5607,22.630053599999997
5608,22.8470747
5609,22.7932597
5610,22.6897859
5611,22.704604999999997
5612,22.7759872
5613,22.7267337
5614,22.6247181
5615,22.6414695
5616,22.581393199999997
5617,22.5763912
5618,22.4595542
5619,22.525634599999997
5620,22.514232399999997
5621,22.480055399999998
5622,22.486723499999997
5623,22.4318432
5624,22.3648494
5625,22.354712499999998
5626,22.1945689
5627,22.063011200000002
5628,21.806748900000002
5629,21.695025299999998
5630,21.5564419
5631,21.506554899999998
5632,21.530909799999996
5633,21.4337956
5634,21.3646852
5635,21.162598
5636,21.0897509
5637,20.9848696
5638,20.9597325
5639,20.918162199999998
5640,21.102218499999996
5641,21.0266381
5642,20.8453923
5643,20.809353
5644,20.8475236
5645,20.8270186
5646,20.8106081
5647,20.8024956
5648,20.7793492
5649,20.789146900000002
5650,20.8409948
5651,21.0188863
5652,21.0609577
5653,21.1134317
5654,21.1577761
5655,21.121312
5656,21.2375911
5657,21.3302662
5658,21.218574599999997
5659,21.2660892
5660,21.4906881
5661,21.5797875
5662,21.8408901
5663,21.7897321
5664,21.914189599999997
5665,21.9159092
5666,21.660197500000002
5667,21.943741799999998
5668,21.8047683
5669,22.367755600000002
5670,22.4172815
5671,22.6775409
5672,22.6808654
5673,23.035459099999997
5674,23.239493
5675,23.2441617
5676,23.535224999999997
5677,23.6379606
5678,24.0513162
5679,24.4006872
5680,24.5285644
5681,24.624101999999997
5682,25.1171792
5683,25.029881899999996
5684,24.7375841
5685,24.819044399999996
5686,24.874785999999997
5687,24.7693999
5688,25.2065725
5689,24.878828199999997
5690,24.981025499999998
5691,24.731281
5692,25.121729499999997
5693,24.6761088
5694,24.461352599999998
5695,24.2771957
5696,24.420877399999995
5697,24.132826499999997
5698,23.3567327
5699,23.5225809
5700,23.411384899999998
5701,23.1276445
5702,23.163252399999998
5703,22.9390601
5704,22.9035309
5705,22.646258699999997
5706,22.487308499999997
5707,22.179234699999995
5708,22.4046442
5709,22.721498999999998
5710,22.523233199999996
5711,21.9623237
5712,22.2110262
5713,21.7463095
5714,21.8265913
5715,21.5045419
5716,21.733325899999997
5717,21.5318027
5718,21.431549499999996
5719,21.601871
5720,21.4149015
5721,21.2992354
5722,21.420805299999998
5723,21.4112594
5724,21.150072699999996
5725,21.0511831
5726,21.1668928
5727,21.029587199999998
5728,20.961917099999997
5729,20.967512299999996
5730,20.7501171
5731,20.790340399999995
5732,20.8520774
5733,20.9770139
5734,20.9824804
5735,20.7279821
5736,20.9354683
5737,20.7684595
5738,20.7986174
5739,20.7949832
5740,20.742412299999998
5741,20.8294785
5742,20.7431033
5743,20.7449294
5744,20.8953389
5745,20.9323464
5746,20.866527599999998
5747,20.786166899999998
5748,20.715053799999996
5749,20.921645299999998
5750,20.822752599999998
5751,20.921546799999998
5752,20.9626379
5753,20.9281652
5754,20.8299861
5755,20.787038
5756,20.7203581
5757,20.8302335
5758,20.7528219
5759,20.7444924
5760,20.670256499999997
5761,20.687587999999998
5762,20.7114033
5763,20.5652672
5764,20.5802993
5765,20.631062899999996
5766,20.5201285
5767,20.545504899999997
5768,20.5467202
5769,20.498567899999998
5770,20.4684989
5771,20.475646299999998
5772,20.5074269
5773,20.656235499999998
5774,20.6322828
5775,20.6477163
5776,20.698478100000003
5777,20.672195799999997
5778,20.728757899999998
5779,20.8822464
5780,20.8670345
5781,20.662128199999998
5782,20.8292292
5783,20.7366098
5784,20.7377732
5785,20.782986
5786,20.6868555
5787,20.6680869
5788,20.684529299999998
5789,20.715165
5790,20.7250462
5791,20.7164527
5792,20.699965
5793,20.6708273
5794,20.6874145
5795,20.659857699999996
5796,20.760294599999998
5797,20.748291000000002
5798,20.9050595
5799,21.031055799999997
5800,21.041298599999998
5801,21.35354
5802,21.596369899999996
5803,21.654213
5804,21.7784949
5805,21.94823
5806,22.1395437
5807,22.405507699999998
5808,22.5206646
5809,22.7207668
5810,22.794961100000002
5811,22.9696255
5812,23.142303899999998
5813,23.2583169
5814,23.134307
5815,23.844958799999997
5816,24.0989704
5817,25.033358
5818,25.6114641
5819,25.515816799999996
5820,25.726753
5821,25.501424899999996
5822,25.8905887
5823,26.0435829
5824,26.2823135
5825,26.326176699999998
5826,26.2109794
5827,26.3924384
5828,26.483207800000002
5829,27.1951179
5830,28.1159137
5831,28.12869
5832,27.9117592
5833,28.7465547
5834,29.395478499999996
5835,30.048523399999993
5836,29.782132799999996
5837,29.631952
5838,30.832824799999997
5839,30.878714600000002
5840,30.8484998
5841,31.957814499999998
5842,31.6859213
5843,32.1333261
5844,33.097559
5845,33.0720883
5846,33.350651899999995
5847,32.9552025
5848,31.736079199999995
5849,31.973715999999996
5850,31.7082349
5851,31.717546999999996
5852,31.417717099999997
5853,31.678638
5854,31.547083200000003
5855,30.667792499999997
5856,30.217166699999996
5857,29.6401033
5858,29.698173
5859,29.432336799999995
5860,28.9793737
5861,28.2094806
5862,28.0706131
5863,27.570005699999996
5864,27.334147099999996
5865,27.0993854
5866,26.9575379
5867,26.7570184
5868,26.653489899999997
5869,26.1490865
5870,26.120586599999996
5871,25.862068299999997
5872,25.8146359
5873,25.523134900000002
5874,25.457417500000002
5875,25.1795148
5876,24.7044519
5877,24.573561999999995
5878,24.2679209
5879,23.8464514
5880,23.500146
5881,23.3259753
5882,23.326714199999998
5883,22.9525859
5884,22.941542999999996
5885,22.881999099999998
5886,22.788422299999997
5887,22.7453
5888,22.753017999999997
5889,22.6824935
5890,22.557113799999996
5891,22.4981065
5892,22.512370400000002
5893,22.4671724
5894,22.606477
5895,22.556133499999998
5896,22.6945433
5897,22.645218999999997
5898,22.6094306
5899,22.5834086
5900,22.554937499999998
5901,22.527786499999998
5902,22.4818155
5903,22.450297699999997
5904,22.5008633
5905,22.3609378
5906,22.3857447
5907,22.3954637
5908,22.215604
5909,22.2180385
5910,22.1748367
5911,22.1706524
5912,22.1351698
5913,22.1296775
5914,22.164625299999997
5915,22.060411
5916,22.0790488
5917,22.0503568
5918,22.0431018
5919,21.865969099999997
5920,21.8091922
5921,21.691777599999998
5922,21.7823959
5923,21.7423795
5924,21.7074353
5925,21.6800487
5926,21.7079375
5927,21.650464699999997
5928,21.638544699999997
5929,21.706875599999996
5930,21.609235599999998
5931,21.6146839
5932,21.5237512
5933,21.4568642
5934,21.5148384
5935,21.571766099999998
5936,21.5670918
5937,21.551513099999998
5938,21.5180666
5939,21.671415399999997
5940,21.599541
5941,21.775608899999998
5942,21.9061894
5943,21.9202767
5944,22.1808629
5945,22.1827249
5946,22.1990339
5947,22.4606103
5948,22.5374877
5949,22.716600099999997
5950,22.900826799999997
5951,23.0820157
5952,23.2779506
5953,23.646715399999998
5954,23.7509003
5955,23.9825247
5956,24.347916299999998
5957,24.396629799999996
5958,24.627692
5959,25.294496699999996
5960,25.2714543
5961,25.5774519
5962,25.684739399999998
5963,25.954083299999997
5964,25.761595
5965,26.338154499999998
5966,26.787603399999995
5967,27.186938299999994
5968,27.516797799999996
5969,27.774716999999995
5970,28.555234
5971,29.172277
5972,29.523908
5973,29.5478037
5974,30.269742
5975,31.6108439
5976,31.574666
5977,31.827758599999996
5978,32.418001000000004
5979,32.7207012
5980,32.9694435
5981,32.948546
5982,33.117927
5983,33.3241444
5984,33.0123396
5985,32.8054522
5986,32.6898821
5987,32.215296499999994
5988,32.0968854
5989,33.0693034
5990,32.430168099999996
5991,31.7512305
5992,31.149801799999995
5993,30.728858799999998
5994,31.2296433
5995,31.218542499999998
5996,31.821236599999995
5997,31.6465927
5998,31.0789781
5999,31.3958346
6000,30.6727153
6001,30.127000799999998
6002,29.838687299999997
6003,29.572666199999993
6004,29.466135799999996
6005,29.084130499999993
6006,28.878085399999996
6007,28.796767499999994
6008,28.929997400000005
6009,28.4439845
6010,27.883603700000002
6011,27.656150699999998
6012,27.621561399999997
6013,27.6706444
6014,27.9035891
6015,27.53173
6016,27.309329899999998
6017,26.915813399999998
6018,26.3193877
6019,25.838150499999998
6020,25.2982296
6021,24.886198999999994
6022,24.3512159
6023,24.051920600000003
6024,23.4119738
6025,23.4055167
6026,22.9532746
6027,22.4910335
6028,22.3067304
6029,21.975164199999995
6030,22.044158799999998
6031,22.024319
6032,21.972604599999997
6033,21.6240019
6034,21.470231899999998
6035,20.988098
6036,20.848239
6037,20.769823799999998
6038,20.1341893
6039,20.018573999999997
6040,20.0535834
6041,19.8178364
6042,19.6850119
6043,19.558306
6044,19.6619888
6045,19.4372447
6046,19.4892246
6047,19.2936022
6048,19.100884899999997
6049,19.0022147
6050,18.9286143
6051,18.8953561
6052,18.6024962
6053,18.5453897
6054,18.5777039
6055,18.360187500000002
6056,18.341586999999997
6057,18.1165572
6058,18.146904399999997
6059,18.023631100000003
6060,17.934536599999998
6061,17.820863600000003
6062,17.7108818
6063,17.6403678
6064,17.5529934
6065,17.4957865
6066,17.3769043
6067,17.4374701
6068,17.3848551
6069,17.3939305
6070,17.303439599999997
6071,17.2490441
6072,17.233689799999997
6073,17.1677598
6074,17.1750938
6075,17.2027535
6076,17.1109169
6077,17.0721007
6078,17.0196784
6079,17.020158199999997
6080,17.0153224
6081,16.9790423
6082,17.0403783
6083,17.0262434
6084,17.137784099999998
6085,17.3416496
6086,17.751727499999998
6087,18.0045975
6088,18.4866055
6089,18.8338288
6090,19.5708266
6091,20.817954999999998
6092,21.1944651
6093,21.6951155
6094,22.545623099999997
6095,23.547163299999998
6096,24.150996299999996
6097,24.8967814
6098,25.3939696
6099,26.4429138
6100,26.7257477
6101,27.545183
6102,28.4824664
6103,29.304382699999998
6104,30.308045
6105,30.477604
6106,30.865764099999993
6107,30.878744899999997
6108,31.2364508
6109,31.3846505
6110,31.865754
6111,32.1924272
6112,32.5214448
6113,33.317485
6114,33.335527
6115,34.4459059
6116,34.5504432
6117,34.7977103
6118,34.9869516
6119,35.500398
6120,36.0062364
6121,35.9828985
6122,35.9879196
6123,36.0692691
6124,36.0121722
6125,35.915149
6126,36.16452700000001
6127,36.839041699999996
6128,36.1418019
6129,34.939273
6130,34.6179442
6131,34.736475299999995
6132,35.7507902
6133,34.5228467
6134,35.283096900000004
6135,35.28229639999999
6136,34.8951146
6137,33.8750218
6138,33.8843526
6139,34.050227299999996
6140,32.8321814
6141,32.853894499999996
6142,33.3029381
6143,33.3556437
6144,33.222887
6145,32.1076954
6146,31.866391399999998
6147,31.963203200000002
6148,31.349095799999997
6149,31.339153599999996
6150,31.312256899999994
6151,31.2193319
6152,31.1654565
6153,30.6264629
6154,30.6964309
6155,30.810640999999997
6156,30.464731
6157,29.889669100000003
6158,29.416583999999997
6159,29.4539495
6160,27.9333857
6161,27.742738799999998
6162,26.981599999999997
6163,26.708670899999998
6164,26.441039699999997
6165,26.448509799999997
6166,26.000487
6167,25.5920784
6168,25.2135131
6169,24.37878
6170,24.295076599999998
6171,24.1548142
6172,23.9883776
6173,23.9003809
6174,23.762920599999998
6175,23.610050699999995
6176,23.5676841
6177,23.5175834
6178,23.266514799999996
6179,22.9310968
6180,22.600074199999998
6181,22.3187911
6182,21.926351999999998
6183,21.7146048
6184,21.523093199999998
6185,21.3982799
6186,21.3003796
6187,21.1874312
6188,21.108251799999998
6189,20.9734655
